date,text
1803-08-05,raind very fast aftern. Sally Church washt for me. mr Ballard returnd about noon. I have done hous wk & kniting. Polly T. here Sewing for me. at home. mr Balld Came home.
1803-08-06,"[X. Birth magr Stickney s Dagt. X.] Clear. I was Calld Early this morn to magr Ben n Steckneys wife in Labour. Shee was Safe Deld of her 3 Daugt & 8 th Child, a t 5 h 30 m Evn. I left her Comfortable & went with mr Gill to see his wife. at mgr Stickney s . Birth 3 d . recd [8/] as a reward."
1803-08-06,"Clear. I have been helping Nabby Bake mins Pies. I wen t into Bed quite fatagued, and was Calld Directly after by mr Young to go and See his wife who was in Labour. arivd there a t 11h 30m Evn g . her women were Calld. at [mr Youngs]."
1803-08-06,"Clear. I have dug some in my Gardin, planted Squash Seeds, removd Sage &C. Dagt Ballard Dind and Polly Bolton Sleeps here. Son Ephm here y s night. mr Ballard been makeing a plan for Crosby & Robinson. at home."
1803-08-06,"Clear. I have been at home, Done my hous work, swept the Chambers &C. Dagt Pollard made me a Pres t of 6 Block tinn spoons. at [home]. Dagt Ballard here."
1803-08-06,"Cloudy and rain. Sally wen t home, I paid her 3/. Polly Farewel Sewing for me. Jonas wife & Childn here to Tea. mr Ballard & I to Lect r . at Lecter."
1803-08-07,"Clear. mr Ballard, mrs Capin, Dagt Lambd & my Self, mr Hodges and his wife & 4 Child n dind at Son Jonas. Lidia Nud Came here a t Evn. a t my Sons. mrs Capin and others there."
1803-08-07,"Clear. mr Ballard went to Sydny to Survey, Bro r EbenZ Moore with him. Jona and wife Dind here. I finisht futing her Stockins. at home."
1803-08-07,Clear & Cloudy by turns. I finisht my Self a Cottne Shift. at home.
1803-08-07,"Clear. I have been at home, done some work in my Gardin and finishd a pare of small hoes. mr Ballard returnd. Dagt Ballard here to Tea. at home. mr Ballard relurnd."
1803-08-07,"Clear. Rufus Ballards wife, mrs s Jackson and mrs Bradford Dind here. Dagt Pollard and my Self took Tea at Son Jonas, mrs Farewell allso. Son Pollard here and Conducted his wife home. at my Sons. Company Dind here."
1803-08-07,Clear. I have done my hous work & Some in my Gardin. Son Ephm Came home. a t home.
1803-09-01,"Clear. mr Ballard, Nabby & Lidia went to meeting to our meeting hous. at home."
1803-09-01,"Cloudy. mr Ballard, Cyrus, Ephm and Lidia went to meeting. I felt unwell and tarried a t home. at home."
1803-09-01,"Cloudy, raind a t night. mr Famely all attind public worship Except my Self. I was unwell and they did not find the hors till it was too late to go. the Ordinance of the Supper was Administred. mrs s Cowen had a Bill for prayers. may God grant her all the Comfort that Shee Stands in need of in this life and may her better part be received at the Close of life to the relms of bliss and happiness. at home. it was Communion day. I receivd a letter fm Bror Collins of april 11 th , it Came to hand yesterday."
1803-09-01,"Cloudy part of y e day. mr Ballard to meeting at y e for t . Jona & wife, par t of their Childn, Ephm & Lydia, to mr Ingerhams Barn. the Melhodis t quarterly meeting held there. I am informd that Sam l Parker partook at the Ordinance of y e Supper with them. Cyrus Conducted Rhoda and Hannah to Son Lambds. a t home. mr Ballad to meeting."
1803-09-01,"Cloudy, raind before night. Son Lambd, Amos Pollar d , son Jona & wife to Son Pollards. Milly Capin, Allin, Thomas & Dolly Lambd Sup here and Sleep t . at home."
1803-09-01,"Clear and very warm. Polly Town and I tarried at home, y e young men to meeting. mr Parker Performd. Son Jona, his wife and part of their Child n here to Tea. mrs Capin and Son Set out for Boston. at home."
1803-09-02,"Cloudy. Dagt Lambd Came to See us, Jona n & wife and 2 youngest Childn Dind here. at home. part of my Child n Dind & took Tea here."
1803-09-02,"Clear. I wrote to my Sester Walers. mr Ballard from home on Business to mr Thomases. Son Town Sleeps here, he is on his way to OXford. I wrote to Sister Waters. at home. Son Town Sleeps here. wrote Sis t Waters."
1803-09-02,"Clear part of y e day. I have been at home Sewing raggs. mr Ballard been down to y e Settlement, bro t home _ g n Rhum, q t Gin n , _ lb Tea and a Spair rib which Son Lambd Sent me. at home."
1803-09-02,Cloudy. my husband & Sons Cyrus & Ephm are gone to town meeting. I have been working in my Gardin and fixing a better way to our well. I paid Lydia Nud one Dollar. at home. Sett Current Bushes.
1803-09-02,"Clear and Cool. mr Ballard been to mend the meddow fence. I was So unwell foren I did not Sett up but little. I went aftern to my Sons to See Martha, Shee has had a Sick night but Seems better now. at my Sons. lheir Babe is unwell."
1803-09-03,"Clear and windy. I have been at home, finisht Cyrus s hoes. Son Jon a , his wife, mrs Pierce and Sally took Tea here. Jon a & Son Lambd been to Son Pollards, they are all well. mr Ballard returnd a t Evn, has finished the work he went upon. at home. Dagt Ballad & mrs Pierce here. I hear James Smith had a Son Born y s day."
1803-09-03,"Clear. I have been at home. mr Trask, his wife & Dagt Ballard here to Tea. mr Getchel Calld here. I began to foot a Stockin for Dolly Lambd. at home, had Company."
1803-09-03,"Clear. I am Some Easier. mr Ballard Sett out for Boudin ham. Jona, his wife, mrs Pierce here to See me. mrs Bolton Dind here and mrs Farewell Sleeps here. we are informd that Deacon Cony Expired last night. we have Since hiard it was at Sun rise. at home. mr Ballad to Boudinham. we [hear] Deacon Cony is dead."
1803-09-03,"Clear. mr Ballard Sett ou t for Davis Town. mr Merril & mrs Forbs, Dagt Ballard & Sally Dind. mrs s Crage took Tea here. I have been at home. at home. mr Ballard gone to Davis Town. mrs Forbs & Crage here."
1803-09-03,"Clear and Colder, the ground was frosen y s morn. I got Greens in my gardin and Sett ou t Skellions. mr Ballard been to Son Pollards. Dagt Ballard Dind here. a t home."
1803-09-03,Clear. at Ditoes.
1803-09-04,Clear. mrs H. Pierce Dind here and went to my Sons. I went and took Tea with them. the Child n Seems Some better. Lydia Spin t Evn there. little Sally has been here to Day. at my Sons. H. Peirce there. I paid Lydia Nudd12/.
1803-09-04,Clear. I have been at home. Lydia wash t . Cyrus informd me that Son Towns younges t Child is no more. at home.
1803-09-04,"Clear. I have Cleand Seller [&] wash t Some. mrs Crocket here, Cyrus to y e Stores, &C. at home."
1803-09-05,"Clear part of the day, thunder and rain at night. I have done my work. Allin Lambd and Ephm Ballard Sleep here. at home."
1803-09-06,"Cloudy, Snowd at night. I have been at home, workt more than was fiting for me. at home."
1803-09-06,"Clear. mr Ballard returnd. I have been so well that I have mended Some Stockins for my Self. mrs Hodges and Fanny Sleep here. Betsy andrus been here. at home, have done Some Sewing. mrs Hodges here."
1803-09-06,"Clear p t of ye Day. I washt Nth room and the windows. Jona, his wife, mrs Trask & part of y e Child n here to Tea. at home."
1803-09-07,"XX. Birth John Youngs 2 nd Daugt. XX. Clear and Cold. mrs Young was Safe Deld at 2h morn of her 4 th Child & Second Dag t . I tarried with her till after noon and returned home, left her & inft Cleverly. find mr Thwing here Dineing. a t [ ]. Birth 4th. June [7 ] recd 9/."
1803-09-07,"Clear. I have been to See Crocketts Child, it is more Comfortable. at mr Crocketts."
1803-09-07,"Clear till aftern, then Cloudy. I have done my hous work, Bakt flower and brown Bread for our Selves & mr Purington. Cut Some grass &C, and I feel fatagued. at home."
1803-09-07,Cloudy. I have been at home. a t home.
1803-10-01,"Clear. mr Ballard, Cyrus, Ephm and Lidia went to meeting. I was a t home. at home."
1803-10-01,"Clear. mr Ballard, Lathrop & Lydia a t meeting. we took Supper at Son Jonas. at son Jonas."
1803-10-01,"Clear. I have felt very unwell part of y e day, but went to Son Jonas & Dind with my famely. he & wife, Son Lambd & his, took Tea with us, mr Dany allso. at Son [Jonas] & mr [Crockett] to see his infant [who] is Sick."
1803-10-02,"raind and haild. Son Ephm Deliverd me 12/ which mr Gill Sen t to me. I have been at home, felt unwell. a t home."
1803-10-02,"Clear. I have been feeble. mr Moody here, his wife remains very unwell. mrs Crocket here to Spin and Bake. I have bakt whiat B d for my Self & brown for mr Purington. at home."
1803-10-02,"Clear. I have been unwel. mrs Badcock and towo of Saml Badc ks Daughts here, Elijah Barton allso. Ephm Sleeps here. a t home. mrs Badcock here."
1803-10-02,"Clear. Son Pollard brot his wife and Dagts, Sally & Dolly, here. the Babe is not very well. I have been at home. mrs Black, Dagt Ballard, Hannah & Sally here to Tea. at home. mrs Black here."
1803-10-03,"Clear. I have been at home, helpt do hous work. Lydia washt. we roasted a Spare rib, Dag t Balld here and partook of it. at home. Dagt Ballard & Sally here."
1803-10-03,"Clear. I have work t in my Gardin, Sett squashes & Cucumbers. mr Ballard been to the Settlement, Cyrus to Hallowell. Son Jona, his wife, L e faett & martha to Sydney. Lydia wash t but shee is very lambe in one legg. Son Ephm & Lathrop Came home from doing mr Williamss work. at home."
1803-10-04,"Clear. I have been at home, kni t on a Stockin for Hannah Ballard & makeing Soap. at home."
1803-10-04,"Clear and very pleas t . mr Ballard Sett out to go and See Doc t Barton, he is going through the woods from Saml Churches. I have been at home, finish t footing Dolly Lambd s Stockens. my Son Ephm has Seen 24 years y s day. Lydia has been to Son Jonas to Spin Some Tow on my wheal which they have there. at home. mr Bald is gone to Doct Bartons. Son Ephm is 24 years old y s day."
1803-10-04,"Clear. I feel more Comfortable. mr Puringtn here. mrs Farewell is gone down below. mrs s Andrews here, took Tea. at home. mrs And s here. mrs Farewell left here."
1803-10-04,Clear. at Detoes. mrs Gill there.
1803-10-05,"Clear. Ephm and Lydia wen t to meeting, it is a day Sett a part for fasting and prayer. I have felt unwell this day. mr Ballard returned home from Leeds Some fatagued. at home. mr Whitwels oldest Daugt was interd after meeting."
1803-10-05,Clear. I feel unwell but have done my work. Betsy Andrus piking my wool. a t home.
1803-10-05,"Clear. I have Bakt for mr Purington & Pumkin pies for my Self, done my hous wk. at home."
1803-10-05,"I have done my hous work, Bakt the last meal made of Corn we raised last year, harvested Beens. Cyrus began to gather our apples. at home."
1803-10-06,"Clear. I have been at home, Planted English Goos beries N of y e hogs pen. done my hous work, Bakt, boild Soap Grees &C. a t home."
1803-10-07,"Clear. mrs Hodges left here after Breakfas t . I have done part of my hous work. mr Ballard Surveying for mr Purington. Fanny help t me this day & Lydia spun for my Daugt. mrs Farewel here, took Tea with me. at home. mrs Farewel here."
1803-10-07,"I was Calld at 1h y s morn to go to Saml Clearks, we arivd at 4. his wife is unwell. the wife of Ezekiel Coal Expird this night Soon after Delivery, has left an Infan t Dagt. a t Saml Clearks. mrs Coal Expired."
1803-10-07,"Clear and very pleast. I have finisht harvisting my Beens. Polly workt here y s day, went home at Evng. Ephm and his men Came here. at home. Polly Farewel w t home."
1803-11-01,"Clear. our famely all a t meeting. mr Parker Performd from 2 Corinth v C 11 verse. I was at mr Thwings a t intermition, his Child is mending. I Calld at mr Moodys after Service, his wife is feeble yet. Calld at Son Jonas, Son and Daug t Lambard there. Billy Ballard is unwell, he pukt up a worm. at meeting, mr Thwing, Moodys and my sons. mrs Hitty Peirce is Published to Saml Babcock."
1803-11-01,"Clear. I have been very unwell. mr Ballard to meeting, it is Communion day. at home, unwell."
1803-11-01,Clear. at mr Clearks ye t . mrs Hodges Calld. at Detoes.
1803-11-01,"Clear. I attended worship aftern. mr Parker Performd. I went to Son Lambds to See Lucy, Shee is unwell. at meeting & Son Lambds."
1803-11-02,"Birth mr Thompsons Child. Clear. I was Calld up about mid night to go to mr Thompsons, wrode beyond mr Edsons when I was met and informd the patient was Delivered. I then returned home attended by mr Edson, arivd a t 2h morn, very Cold. I have been mending Cloaths. Lidia washt. a mr Lathrop Came to work for son Ephm. Set out to go to mr Thompsons."
1803-11-02,"Clear. we washt. I help t Old Lady Pollard, her Dag t Polly & Dag t Ballard, Son Jona & Son Pollard here to Tea. the Old Lady Sleeps here. at my Sons, Hannah unwell. a Child of Jery Dumers Expired."
1803-11-02,"Cloudy, it raind in y e morning. I have felt very unwell but have done my hous work and houghd in my Gardin. Son Ephm & mr Lathrop Sett out to go to Son Towns to work. Old mrs Cyphers here, brot me 1 Peck indien meal. at home. Son Ephm went to Son Towns to work."
1803-11-02,a t mr Clearks.
1803-11-03,Cloudy and foggy. I have made one kettle of Soap and began to foot a Stockin for mr Ballard. a t home.
1803-11-03,"Clear. Dagt Pollar d & Polly Town Came here, Polly & I to Son Jonas. Ephm Conducted Polly Farewell from her uncles, Calld here. Lydia Nud Sleeps here. at my Sons. Polly Town here."
1803-11-03,at Ditoes.
